link,img,brand,name,price,discount_price,Color,SSD,RAM,Operating_System,Screen_Size,Disk_Drive,Warranty Summary,rating_performance,rating_battery,rating_desing,rating_display,rating,count_rating,count_review,Warranty_Summary
https://www.flipkart.com/hp-14s-intel-celeron-dual-core-8-gb-256-gb-ssd-windows-11-home-14s-dq3032tu-thin-light-laptop/p/itm521c61745e39a?pid=COMGAX8ECYVNE5NH&lid=LSTCOMGAX8ECYVNE5NHSASZQK&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_10_227&otracker=AS_Query_HistoryAutoSuggest_1_3_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_1_3_na_na_na&fm=organic&iid=f24a1b75-1643-4ffe-a62b-3205dc91faf0.COMGAX8ECYVNE5NH.SEARCH&ppt=None&ppn=None&ssid=rmnake41c00000001676066928288&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/416/416/kyrlifk0/computer/i/5/f/14s-dq3032tu-thin-and-light-laptop-hp-original-imagaxgehrzh4jmw.jpeg?q=70,HP,"HP 14s Intel Celeron Dual Core - (8 GB/256 GB SSD/Windows 11 Home) 14s- dq3032tu Thin and Light Laptop  (14 Inch, Jet Black, 1.46 kg, With MS Office)","₹36,865","₹26,400",Jet Black,Yes,8 GB,Windows 11 Home,35.56 cm (14 Inch),Not Available,,3.5,3.4,3.6,3.8,3.8,366,36,1 Year onsite warranty
https://www.flipkart.com/asus-rog-strix-g15-ryzen-7-octa-core-amd-r7-4800h-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-3050-ti-144-hz-g513ie-hn040ws-gaming-laptop/p/itm13c7975bead0a?pid=COMGE73KYN76YZC7&lid=LSTCOMGE73KYN76YZC71JHKIS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_10_228&otracker=AS_Query_HistoryAutoSuggest_1_3_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_1_3_na_na_na&fm=organic&iid=en_g%2BK7i0PcWKHozvw17kof3kgELSmEhmdpWcDOl2I9LfPx6Gm9ngChEb%2B39lW8IHgy9IZh0tKUJjfPD7mBGNZmvw%3D%3D&ppt=None&ppn=None&ssid=rmnake41c00000001676066928288&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/416/416/l3vxbbk0/computer/g/u/y/-original-imagewgtfgzf8fdd.jpeg?q=70,ASUS,"ASUS ROG Strix G15 Ryzen 7 Octa Core AMD R7-4800H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050 Ti/144 Hz) G513IE-HN040WS Gaming Laptop  (15.6 inch, Eclipse Gray, 2.10 kg, With MS Office)","₹1,15,990","₹85,990",Eclipse Gray,Yes,16 GB,Windows 11 Home,39.62 cm (15.6 inch),Not Available,,4.3,3.5,4.5,4.1,4.5,168,18,1 Year Onsite Warranty
https://www.flipkart.com/apple-2022-macbook-pro-m2-16-gb-256-gb-ssd-mac-os-monterey-z16r0006k/p/itmacf92d7b7abea?pid=COMGHJEARTYDZH3E&lid=LSTCOMGHJEARTYDZH3ERZURFT&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_10_229&otracker=AS_Query_HistoryAutoSuggest_1_3_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_1_3_na_na_na&fm=organic&iid=f24a1b75-1643-4ffe-a62b-3205dc91faf0.COMGHJEARTYDZH3E.SEARCH&ppt=None&ppn=None&ssid=rmnake41c00000001676066928288&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/z/z/o/-original-imagfdeu9rmugapt.jpeg?q=70,APPLE,"APPLE 2022 MacBook Pro M2 - (16 GB/256 GB SSD/Mac OS Monterey) Z16R0006K  (13.3 Inch, Space Grey, 1.38 Kg)","₹1,49,000","₹1,39,990",Space Grey,Yes,16 GB,Mac OS Monterey,33.78 cm (13.3 Inch),Not Available,,Null,Null,Null,Null,4.5,168,18,1 Year Limited Warranty
https://www.flipkart.com/dell-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-10-4-graphics-nvidia-geforce-rtx-3050-g15-5515-gaming-laptop/p/itm337b5cde6d860?pid=COMG97ARZGJ5NKCJ&lid=LSTCOMG97ARZGJ5NKCJXAXWXP&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_10_230&otracker=AS_Query_HistoryAutoSuggest_1_3_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_1_3_na_na_na&fm=organic&iid=f24a1b75-1643-4ffe-a62b-3205dc91faf0.COMG97ARZGJ5NKCJ.SEARCH&ppt=None&ppn=None&ssid=rmnake41c00000001676066928288&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/416/416/kwl0akw0/computer/o/4/q/g15-5515-gaming-laptop-dell-original-imag98e62brs8uzy.jpeg?q=70,DELL,"DELL Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX 3050) G15-5515 Gaming Laptop  (14.96 Inch, Specter Green, 2.5 kg, With MS Office)","₹1,01,681","₹70,990",Specter Green,Yes,8 GB,Windows 10,38.0 cm (14.96 Inch),Not Available,,Null,Null,Null,Null,4.5,168,18,1 Year Premium Support
https://www.flipkart.com/dell-inspiron-core-i3-10th-gen-8-gb-512-gb-ssd-windows-11-home-3511-thin-light-laptop/p/itmd532a28762bc4?pid=COMG9NYDHKR6PZ8W&lid=LSTCOMG9NYDHKR6PZ8W7CCKJQ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_10_231&otracker=AS_Query_HistoryAutoSuggest_1_3_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_1_3_na_na_na&fm=organic&iid=f24a1b75-1643-4ffe-a62b-3205dc91faf0.COMG9NYDHKR6PZ8W.SEARCH&ppt=None&ppn=None&ssid=rmnake41c00000001676066928288&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/416/416/krdtlzk0/computer/l/k/r/na-laptop-dell-original-imag57f9psmfjcxs.jpeg?q=70,DELL,"DELL Inspiron Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3511 Thin and Light Laptop  (15.6 inch, Platinum Silver, 1.8 kg, With MS Office)","₹63,200","₹44,890",Platinum Silver,Yes,8 GB,Windows 11 Home,39.62 cm (15.6 inch),Not Available,,4.2,3.8,4.4,4.3,4.2,68,6,1 Year Onsite Warranty
https://www.flipkart.com/lenovo-intel-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-15itl05-thin-light-laptop/p/itmfeceb3575a35f?pid=COMGHA9RPMRF2BAR&lid=LSTCOMGHA9RPMRF2BARF6GSIV&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_10_232&otracker=AS_Query_HistoryAutoSuggest_1_3_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_1_3_na_na_na&fm=organic&iid=en_g%2BK7i0PcWKHozvw17kof3kgELSmEhmdpWcDOl2I9LfNe%2BWJDQDBk%2FuCx0zp%2FVMiP%2Fa0YdCGv0u1SDz2lCShgIQ%3D%3D&ppt=None&ppn=None&ssid=rmnake41c00000001676066928288&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/416/416/krdtlzk0/computer/l/k/r/na-laptop-dell-original-imag57f9psmfjcxs.jpeg?q=70,DELL,"DELL Inspiron Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3511 Thin and Light Laptop  (15.6 inch, Platinum Silver, 1.8 kg, With MS Office)","₹63,200","₹44,890",Null,Null,Null,Null,Null,Null,,Null,Null,Null,Null,4.2,68,6,Null
https://www.flipkart.com/asus-tuf-gaming-a17-ryzen-5-hexa-core-amd-r5-4600h-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-120-hz-fa706ih-h7014t-laptop/p/itm3f7dcbe179184?pid=COMFZ5ZFRZCFMGGC&lid=LSTCOMFZ5ZFRZCFMGGCDPHROB&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_10_233&otracker=AS_Query_HistoryAutoSuggest_1_3_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_1_3_na_na_na&fm=organic&iid=f24a1b75-1643-4ffe-a62b-3205dc91faf0.COMFZ5ZFRZCFMGGC.SEARCH&ppt=None&ppn=None&ssid=rmnake41c00000001676066928288&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/416/416/ku4ezrk0/computer/u/x/h/na-gaming-laptop-asus-original-imag7bhdsxf4t3sz.jpeg?q=70,ASUS,"ASUS TUF Gaming A17 Ryzen 5 Hexa Core AMD R5-4600H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/120 Hz) FA706IH-H7014T Gaming Laptop  (17.3 inch, Gray Metal, 2.60 kg)","₹81,990","₹64,590",Gray Metal,Yes,8 GB,Windows 10 Home,43.94 cm (17.3 inch),Not Available,,4.4,3.9,4.5,4.3,4.5,533,93,1 Year Onsite Warranty
https://www.flipkart.com/lenovo-ideapad-3-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-15itl6-ub-thin-light-laptop/p/itm0bfdd34cf3a32?pid=COMG8ZHBWGT78TUY&lid=LSTCOMG8ZHBWGT78TUYC1WZIJ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_10_234&otracker=AS_Query_HistoryAutoSuggest_1_3_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_1_3_na_na_na&fm=organic&iid=f24a1b75-1643-4ffe-a62b-3205dc91faf0.COMG8ZHBWGT78TUY.SEARCH&ppt=None&ppn=None&ssid=rmnake41c00000001676066928288&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/416/416/kruyw7k0/computer/f/i/u/na-thin-and-light-laptop-lenovo-original-imag5jy6fsm2yx4q.jpeg?q=70,Lenovo,"Lenovo IdeaPad 3 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) IdeaPad 3 15ITL6 Ub Thin and Light Laptop  (15.6 inch, Arctic Grey, 1.65 kg, With MS Office)","₹61,590","₹38,990",Arctic Grey,Yes,8 GB,Windows 11 Home,39.62 cm (15.6 inch),Not Available,,4.1,3.8,4.2,3.8,4.3,817,95,2 Years Warranty
https://www.flipkart.com/hp-envyx360-creator-oled-intel-evo-core-i7-12th-gen-16-gb-512-gb-ssd-windows-11-home-x360-bf0059tu-thin-light-laptop/p/itma2d981d6f2690?pid=COMGH2WTEJHQSAQY&lid=LSTCOMGH2WTEJHQSAQYVQZAHS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_10_235&otracker=AS_Query_HistoryAutoSuggest_1_3_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_1_3_na_na_na&fm=organic&iid=f24a1b75-1643-4ffe-a62b-3205dc91faf0.COMGH2WTEJHQSAQY.SEARCH&ppt=None&ppn=None&ssid=rmnake41c00000001676066928288&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/r/y/n/x360-bf0059tu-thin-and-light-laptop-hp-original-imagh4z7h3f56xxj.jpeg?q=70,HP,"HP Envy�x360 Creator OLED Intel Evo Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) x360-bf0059TU Thin and Light Laptop  (13.3 Inch, Natural Silver, 1.32 Kg, With MS Office)","₹1,21,630","₹1,04,990",Natural Silver,Yes,16 GB,Windows 11 Home,33.78 cm (13.3 Inch),Not Available,,Null,Null,Null,Null,4.3,817,95,1 Year Onsite Warranty
https://www.flipkart.com/lenovo-intel-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-81x800j3in-81x800lgin-thin-light-laptop/p/itm1c6de69e1069c?pid=COMGBNFUTNYFZRJQ&lid=LSTCOMGBNFUTNYFZRJQFAMIHE&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_10_236&otracker=AS_Query_HistoryAutoSuggest_1_3_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_1_3_na_na_na&fm=organic&iid=en_g%2BK7i0PcWKHozvw17kof3kgELSmEhmdpWcDOl2I9LfP8%2F1%2Bd%2FUPVWwYjKJ5f3BOA%2FsIOLt8IoAzTsDcngR17ZQ%3D%3D&ppt=None&ppn=None&ssid=rmnake41c00000001676066928288&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/416/416/keaaavk0/computer/x/m/y/lenovo-na-laptop-original-imafuzt8r5jqppfn.jpeg?q=70,Lenovo,"Lenovo Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 81X800J3IN | 81X800LGIN Thin and Light Laptop  (15.6 Inch, Platinum Grey, 1.7 Kg, With MS Office)","₹59,890","₹37,699",Platinum Grey,Yes,8 GB,Windows 11 Home,39.62 cm (15.6 Inch),Not Available,,4.2,3.7,4.3,4.1,4.3,432,37,2 Year Onsite�Warranty
https://www.flipkart.com/hp-victus-intel-core-i7-12th-gen-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-15-fa0073tx-gaming-laptop/p/itm9010e2ab6b562?pid=COMGGKKZX7FC7GHU&lid=LSTCOMGGKKZX7FC7GHUX9YXDZ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_10_237&otracker=AS_Query_HistoryAutoSuggest_1_3_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_1_3_na_na_na&fm=organic&iid=f24a1b75-1643-4ffe-a62b-3205dc91faf0.COMGGKKZX7FC7GHU.SEARCH&ppt=None&ppn=None&ssid=rmnake41c00000001676066928288&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/416/416/l5bd5zk0/computer/o/l/w/15-fa0353tx-gaming-laptop-hp-original-imaggytdx6zpv6qg.jpeg?q=70,HP,"HP Victus Intel Core i7 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/144 Hz) 15-fa0073TX Gaming Laptop  (15.6 Inch, Performance Blue, 2.37 Kg, With MS Office)","₹1,01,278","₹85,990",Performance Blue,Yes,8 GB,Windows 11 Home,39.62 cm (15.6 Inch),Not Available,,4.1,3.8,4.2,3.9,4.3,56,6,1 Year Onsite Warranty
https://www.flipkart.com/asus-vivobook-14-pentium-silver-4-gb-256-gb-ssd-windows-11-home-x415ka-ek111ws-thin-light-laptop/p/itmeed292d4767e4?pid=COMGB6DZNPPJHUVV&lid=LSTCOMGB6DZNPPJHUVV0C5AXS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_10_238&otracker=AS_Query_HistoryAutoSuggest_1_3_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_1_3_na_na_na&fm=organic&iid=f24a1b75-1643-4ffe-a62b-3205dc91faf0.COMGB6DZNPPJHUVV.SEARCH&ppt=None&ppn=None&ssid=rmnake41c00000001676066928288&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/416/416/l2m78280/computer/z/e/f/-original-imagdx9szs8xz2rk.jpeg?q=70,ASUS,"ASUS VivoBook 14 Pentium Silver - (4 GB/256 GB SSD/Windows 11 Home) X415KA-EK111WS Thin and Light Laptop  (14 Inch, Transparent Silver, 1.50 Kg, With MS Office)","₹38,990","₹25,990",Transparent Silver,Yes,4 GB,Windows 11 Home,35.56 cm (14 Inch),Not Available,,3.8,3.7,4.2,4.0,4.1,226,32,1 Year onsite warranty
https://www.flipkart.com/acer-nitro-5-ryzen-7-octa-core-amd-r7-5800h-16-gb-1-tb-hdd-256-gb-ssd-windows-10-home-6-graphics-nvidia-geforce-rtx-3060-144-hz-an515-45-an515-45-r2gl-gaming-laptop/p/itma1ea7a5c6d853?pid=COMG2HCTU4CAZWD9&lid=LSTCOMG2HCTU4CAZWD9BE9ADX&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_10_239&otracker=AS_Query_HistoryAutoSuggest_1_3_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_1_3_na_na_na&fm=organic&iid=f24a1b75-1643-4ffe-a62b-3205dc91faf0.COMG2HCTU4CAZWD9.SEARCH&ppt=None&ppn=None&ssid=rmnake41c00000001676066928288&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/416/416/kmns7m80/computer/o/0/x/na-gaming-laptop-acer-original-imagfgq66pufmnny.jpeg?q=70,acer,"acer Nitro 5 Ryzen 7 Octa Core AMD R7-5800H - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 3060/144 Hz) AN515-45/ AN515-45-R2GL Gaming Laptop  (15.6 inch, Black, 2.4 kg)","₹1,19,990","₹1,15,300",Black,Yes,16 GB,Windows 10 Home,39.62 cm (15.6 inch),Not Available,,4.5,3.4,4.2,4.1,4.4,496,69,1 Year International Travelers Warranty
https://www.flipkart.com/apple-macbook-air-m1-16-gb-512-gb-ssd-mac-os-big-sur-z124j002kd/p/itm7f6b2617bd5c0?pid=COMG9UD4GWJFXGEH&lid=LSTCOMG9UD4GWJFXGEHWFHDNX&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_11_243&otracker=AS_Query_HistoryAutoSuggest_1_3_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_1_3_na_na_na&fm=organic&iid=8e47e79b-1639-402d-894a-0fd48339bd77.COMG9UD4GWJFXGEH.SEARCH&ppt=None&ppn=None&ssid=3x2iz8mkc00000001676066929412&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/416/416/kyt0ya80/computer/b/v/q/na-thin-and-light-laptop-apple-original-imagaygvkp7pjexm.jpeg?q=70,APPLE,"APPLE MacBook Air M1 - (16 GB/512 GB SSD/Mac OS Big Sur) Z124J002KD  (13.3 inch, Space Grey, 1.29 Kg)","₹1,32,900","₹1,29,990",Space Grey,Yes,16 GB,Mac OS Big Sur,33.78 cm (13.3 inch),Not Available,,4.6,4.6,4.7,4.7,4.7,707,83,1 Year Limited Warranty
https://www.flipkart.com/asus-rog-strix-g15-ryzen-7-octa-core-amd-r7-4800h-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-3050-ti-144-hz-g513ie-hn040ws-gaming-laptop/p/itm13c7975bead0a?pid=COMGE73KYN76YZC7&lid=LSTCOMGE73KYN76YZC71JHKIS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_11_247&otracker=AS_Query_HistoryAutoSuggest_1_3_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_1_3_na_na_na&fm=organic&iid=8e47e79b-1639-402d-894a-0fd48339bd77.COMGE73KYN76YZC7.SEARCH&ppt=None&ppn=None&ssid=3x2iz8mkc00000001676066929412&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/416/416/l3vxbbk0/computer/g/u/y/-original-imagewgtfgzf8fdd.jpeg?q=70,ASUS,"ASUS ROG Strix G15 Ryzen 7 Octa Core AMD R7-4800H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050 Ti/144 Hz) G513IE-HN040WS Gaming Laptop  (15.6 inch, Eclipse Gray, 2.10 kg, With MS Office)","₹1,15,990","₹85,990",Eclipse Gray,Yes,16 GB,Windows 11 Home,39.62 cm (15.6 inch),Not Available,,4.3,3.5,4.5,4.1,4.5,168,18,1 Year Onsite Warranty
https://www.flipkart.com/dell-inspiron-ryzen-3-dual-core-3250u-8-gb-256-gb-ssd-windows-11-home-3515-thin-light-laptop/p/itm25aac0eab02b6?pid=COMG9NYDCJB3MGFK&lid=LSTCOMG9NYDCJB3MGFKEAI5PO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_11_249&otracker=AS_Query_HistoryAutoSuggest_1_3_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_1_3_na_na_na&fm=organic&iid=8e47e79b-1639-402d-894a-0fd48339bd77.COMG9NYDCJB3MGFK.SEARCH&ppt=None&ppn=None&ssid=3x2iz8mkc00000001676066929412&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/416/416/kwl0akw0/computer/f/t/r/inspiron-3511-thin-and-light-laptop-dell-original-imag98fjy6yu6fgz.jpeg?q=70,DELL,"DELL Inspiron Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 11 Home) INSPIRON 3515 Thin and Light Laptop  (15.6 Inch, Mist Blue Speckle, 1.8 Kgs, With MS Office)","₹50,132","₹40,790",Mist Blue Speckle,Yes,8 GB,Windows 11 Home,39.62 cm (15.6 Inch),Not Available,,Null,Null,Null,Null,4.7,6,0,1 Year Onsite Warranty
https://www.flipkart.com/hp-14s-intel-celeron-dual-core-8-gb-256-gb-ssd-windows-11-home-14s-dq3032tu-thin-light-laptop/p/itm521c61745e39a?pid=COMGAX8ECYVNE5NH&lid=LSTCOMGAX8ECYVNE5NHSASZQK&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_11_251&otracker=AS_Query_HistoryAutoSuggest_1_3_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_1_3_na_na_na&fm=organic&iid=8e47e79b-1639-402d-894a-0fd48339bd77.COMGAX8ECYVNE5NH.SEARCH&ppt=None&ppn=None&ssid=3x2iz8mkc00000001676066929412&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/416/416/kyrlifk0/computer/i/5/f/14s-dq3032tu-thin-and-light-laptop-hp-original-imagaxgehrzh4jmw.jpeg?q=70,HP,"HP 14s Intel Celeron Dual Core - (8 GB/256 GB SSD/Windows 11 Home) 14s- dq3032tu Thin and Light Laptop  (14 Inch, Jet Black, 1.46 kg, With MS Office)","₹36,865","₹26,400",Jet Black,Yes,8 GB,Windows 11 Home,35.56 cm (14 Inch),Not Available,,3.5,3.4,3.6,3.8,3.8,366,36,1 Year onsite warranty
https://www.flipkart.com/lenovo-intel-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-15itl05-thin-light-laptop/p/itmfeceb3575a35f?pid=COMGHA9RPMRF2BAR&lid=LSTCOMGHA9RPMRF2BARMGG2KN&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_11_252&otracker=AS_Query_HistoryAutoSuggest_1_3_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_1_3_na_na_na&fm=organic&iid=en_nsOpRPpPo3COZg8INlJ3taTpIPIGypa3YYisjJ0Eq1%2FYOTwbTBzkr3dCbGayFjQn%2Fa0YdCGv0u1SDz2lCShgIQ%3D%3D&ppt=None&ppn=None&ssid=3x2iz8mkc00000001676066929412&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/6/t/7/15itl05-thin-and-light-laptop-lenovo-original-imagheh5nvy6gq9k.jpeg?q=70,Lenovo,"Lenovo Intel Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 15ITL05 Thin and Light Laptop  (15.6 Inch, Platinum Grey, 1.7 Kg, With MS Office)","₹48,490","₹33,890",Platinum Grey,Yes,8 GB,Windows 11 Home,39.62 cm (15.6 Inch),Not Available,,4.1,3.6,4.1,3.9,4.2,193,18,2 Years Onsite�Warranty
https://www.flipkart.com/asus-vivobook-14-2022-core-i3-12th-gen-8-gb-512-gb-ssd-windows-11-home-x1402za-mw311ws-thin-light-laptop/p/itmefde97f3e586f?pid=COMGHF6JGRJTQEBY&lid=LSTCOMGHF6JGRJTQEBYJVJEDG&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_11_253&otracker=AS_Query_HistoryAutoSuggest_1_3_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_1_3_na_na_na&fm=organic&iid=8e47e79b-1639-402d-894a-0fd48339bd77.COMGHF6JGRJTQEBY.SEARCH&ppt=None&ppn=None&ssid=3x2iz8mkc00000001676066929412&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/p/o/z/-original-imagg6t9zfyzzeqg.jpeg?q=70,ASUS,"ASUS Vivobook 14 (2022) Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) X1402ZA-MW311WS Thin and Light Laptop  (14 Inch, Quiet Blue, 1.50 kg, With MS Office)","₹62,990","₹46,990",Quiet Blue,Yes,8 GB,Windows 11 Home,35.56 cm (14 Inch),Not Available,,Null,Null,Null,Null,4.2,11,2,1 Year Onsite Warranty
https://www.flipkart.com/dell-vostro-ryzen-7-octa-core-5825u-16-gb-512-gb-ssd-windows-11-home-5625-thin-light-laptop/p/itmcfb80b548c238?pid=COMGH8YQ6NGY6EUT&lid=LSTCOMGH8YQ6NGY6EUTRWBA2H&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_11_254&otracker=AS_Query_HistoryAutoSuggest_1_3_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_1_3_na_na_na&fm=organic&iid=8e47e79b-1639-402d-894a-0fd48339bd77.COMGH8YQ6NGY6EUT.SEARCH&ppt=None&ppn=None&ssid=3x2iz8mkc00000001676066929412&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/j/k/m/vostro-5625-thin-and-light-laptop-dell-original-imagkz88uc9ekuxa.jpeg?q=70,DELL,"DELL Vostro Ryzen 7 Octa Core 5825U - (16 GB/512 GB SSD/Windows 11 Home) Vostro 5625 Thin and Light Laptop  (16 inch, Titan Grey, 1.91 kg, With MS Office)","₹99,693","₹76,205",Titan Grey,Yes,16 GB,Windows 11 Home,40.64 cm (16 inch),Not Available,,Null,Null,Null,Null,4.2,11,2,1 Year Onsite Hardware Service
https://www.flipkart.com/asus-vivobook-k15-oled-ryzen-5-hexa-core-amd-r5-5500u-16-gb-512-gb-ssd-windows-11-home-km513ua-l512ws-thin-light-laptop/p/itma40e1d9d1a424?pid=COMGHF6JY8NYFVHC&lid=LSTCOMGHF6JY8NYFVHCTT2RHW&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_11_255&otracker=AS_Query_HistoryAutoSuggest_1_3_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_1_3_na_na_na&fm=organic&iid=8e47e79b-1639-402d-894a-0fd48339bd77.COMGHF6JY8NYFVHC.SEARCH&ppt=None&ppn=None&ssid=3x2iz8mkc00000001676066929412&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/h/r/n/-original-imagg6t94c5qsaqx.jpeg?q=70,ASUS,"ASUS Vivobook K15 OLED Ryzen 5 Hexa Core AMD R5-5500U - (16 GB/512 GB SSD/Windows 11 Home) KM513UA-L512WS Thin and Light Laptop  (15.6 Inch, Black, 1.80 kg, With MS Office)","₹80,990","₹56,990",Black,Yes,16 GB,Windows 11 Home,39.62 cm (15.6 Inch),Not Available,,4.4,3.7,4.4,4.7,4.5,747,80,1 Year Onsite Warranty
